theme,sub_theme,topic,geography_type,geography,geography_code,metric,metric_group,stratum,sex,age,year,month,epiweek,date,value,in_reporting_delay_period,rolling_7_week_avg,season_year,season_label,week
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2023,5,22,2023-05-29,0.12,False,0.055714285714285716,2023,2022-23,22
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2023,6,23,2023-06-05,0.29,False,0.09714285714285713,2023,2022-23,23
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,05-14,2023,6,23,2023-06-05,0.48,False,0.1657142857142857,2023,2022-23,23
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85+,2023,6,23,2023-06-05,0.0,False,0.14285714285714285,2023,2022-23,23
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,15-44,2023,6,23,2023-06-05,0.27,False,0.18142857142857144,2023,2022-23,23
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2023,6,23,2023-06-05,0.15,False,0.20285714285714285,2023,2022-23,23
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,45-54,2023,6,23,2023-06-05,0.38,False,0.2414285714285714,2023,2022-23,23
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,75-84,2023,6,23,2023-06-05,0.0,False,0.22428571428571425,2023,2022-23,23
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85,2023,6,23,2023-06-05,0.0,False,0.18285714285714283,2023,2022-23,23
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,00-04,2023,6,23,2023-06-05,0.8,False,0.2285714285714286,2023,2022-23,23
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,65-74,2023,6,23,2023-06-05,0.0,False,0.2285714285714286,2023,2022-23,23
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85,2023,6,24,2023-06-12,0.68,False,0.2871428571428571,2023,2022-23,24
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85+,2023,6,24,2023-06-12,0.68,False,0.3628571428571429,2023,2022-23,24
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,05-14,2023,6,24,2023-06-12,0.23,False,0.34142857142857147,2023,2022-23,24
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,75-84,2023,6,24,2023-06-12,0.0,False,0.34142857142857147,2023,2022-23,24
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,15-44,2023,6,24,2023-06-12,0.17,False,0.36571428571428577,2023,2022-23,24
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,65-74,2023,6,24,2023-06-12,0.0,False,0.25142857142857145,2023,2022-23,24
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,00-04,2023,6,24,2023-06-12,0.0,False,0.25142857142857145,2023,2022-23,24
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,45-54,2023,6,24,2023-06-12,0.0,False,0.1542857142857143,2023,2022-23,24
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2023,6,24,2023-06-12,0.11,False,0.07285714285714286,2023,2022-23,24
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2023,6,24,2023-06-12,0.0,False,0.04,2023,2022-23,24
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85,2023,6,25,2023-06-19,0.0,False,0.04,2023,2022-23,25
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,45-54,2023,6,25,2023-06-19,0.0,False,0.015714285714285715,2023,2022-23,25
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,65-74,2023,6,25,2023-06-19,0.0,False,0.015714285714285715,2023,2022-23,25
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,05-14,2023,6,25,2023-06-19,0.22,False,0.047142857142857146,2023,2022-23,25
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2023,6,25,2023-06-19,0.08,False,0.058571428571428566,2023,2022-23,25
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2023,6,25,2023-06-19,0.0,False,0.04285714285714286,2023,2022-23,25
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,15-44,2023,6,25,2023-06-19,0.08,False,0.054285714285714284,2023,2022-23,25
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,75-84,2023,6,25,2023-06-19,0.28,False,0.09428571428571429,2023,2022-23,25
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,00-04,2023,6,25,2023-06-19,0.0,False,0.09428571428571429,2023,2022-23,25
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85+,2023,6,25,2023-06-19,0.0,False,0.09428571428571429,2023,2022-23,25
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,15-44,2023,6,26,2023-06-26,0.18,False,0.08857142857142856,2023,2022-23,26
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,75-84,2023,6,26,2023-06-26,0.0,False,0.07714285714285715,2023,2022-23,26
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,00-04,2023,6,26,2023-06-26,0.27,False,0.11571428571428573,2023,2022-23,26
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,65-74,2023,6,26,2023-06-26,0.0,False,0.10428571428571429,2023,2022-23,26
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85+,2023,6,26,2023-06-26,0.0,False,0.06428571428571428,2023,2022-23,26
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2023,6,26,2023-06-26,0.0,False,0.06428571428571428,2023,2022-23,26
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,45-54,2023,6,26,2023-06-26,0.13,False,0.08285714285714285,2023,2022-23,26
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85,2023,6,26,2023-06-26,0.0,False,0.05714285714285714,2023,2022-23,26
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2023,6,26,2023-06-26,0.1,False,0.07142857142857142,2023,2022-23,26
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,05-14,2023,6,26,2023-06-26,0.0,False,0.03285714285714285,2023,2022-23,26
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85,2023,7,27,2023-07-03,0.0,False,0.03285714285714285,2023,2022-23,27
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,15-44,2023,7,27,2023-07-03,0.11,False,0.048571428571428564,2023,2022-23,27
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2023,7,27,2023-07-03,0.14,False,0.06857142857142857,2023,2022-23,27
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2023,7,27,2023-07-03,0.12,False,0.06714285714285714,2023,2022-23,27
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,45-54,2023,7,27,2023-07-03,0.0,False,0.06714285714285714,2023,2022-23,27
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85+,2023,7,27,2023-07-03,0.0,False,0.05285714285714286,2023,2022-23,27
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,65-74,2023,7,27,2023-07-03,0.14,False,0.07285714285714286,2023,2022-23,27
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,00-04,2023,7,27,2023-07-03,0.66,False,0.16714285714285712,2023,2022-23,27
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,05-14,2023,7,27,2023-07-03,0.11,False,0.16714285714285712,2023,2022-23,27
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,75-84,2023,7,27,2023-07-03,0.24,False,0.18142857142857144,2023,2022-23,27
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2023,7,28,2023-07-10,0.07,False,0.1742857142857143,2023,2022-23,28
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,15-44,2023,7,28,2023-07-10,0.09,False,0.1871428571428571,2023,2022-23,28
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,00-04,2023,7,28,2023-07-10,0.27,False,0.22571428571428573,2023,2022-23,28
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,75-84,2023,7,28,2023-07-10,0.0,False,0.2057142857142857,2023,2022-23,28
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85,2023,7,28,2023-07-10,0.0,False,0.11142857142857142,2023,2022-23,28
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,65-74,2023,7,28,2023-07-10,0.0,False,0.09571428571428571,2023,2022-23,28
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85+,2023,7,28,2023-07-10,0.0,False,0.06142857142857142,2023,2022-23,28
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2023,7,28,2023-07-10,0.15,False,0.07285714285714284,2023,2022-23,28
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,45-54,2023,7,28,2023-07-10,0.0,False,0.05999999999999999,2023,2022-23,28
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,05-14,2023,7,28,2023-07-10,0.0,False,0.02142857142857142,2023,2022-23,28
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,05-14,2023,7,29,2023-07-17,0.0,False,0.02142857142857142,2023,2022-23,29
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85,2023,7,29,2023-07-17,0.0,False,0.02142857142857142,2023,2022-23,29
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85+,2023,7,29,2023-07-17,0.0,False,0.02142857142857142,2023,2022-23,29
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2023,7,29,2023-07-17,0.05,False,0.028571428571428564,2023,2022-23,29
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2023,7,29,2023-07-17,0.0,False,0.007142857142857136,2023,2022-23,29
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,00-04,2023,7,29,2023-07-17,0.19,False,0.034285714285714274,2023,2022-23,29
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,75-84,2023,7,29,2023-07-17,0.0,False,0.034285714285714274,2023,2022-23,29
